Recipe Name,Ingredients,Link
Kongunadu Special Pattani Biryani Recipe (Green Peas Biryani From Kongunadu),"Basmati rice, Oil, Bay leaves (tej patta), Cardamom (Elaichi) Pods/Seeds, Cinnamon Stick (Dalchini), Cloves (Laung), Fennel seeds (Saunf), Pearl onions (Sambar Onions), Garlic, Ginger, Green Chillies, Tomatoes, Mint Leaves (Pudina), Turmeric powder (Haldi), Green peas (Matar), Salt, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/kongunadu-special-pattani-biryani-recipe-green-peas-biryani-from-kongunadu
Puliyodharai / Puliyogare Recipe (using Millets),"Foxtail Millet, Salt, Sesame (Gingelly) Oil, Tamarind, Jaggery, Roasted Peanuts (Moongphali), Salt, Water, Chana dal (Bengal Gram Dal), Dry Red Chillies, Methi Seeds (Fenugreek Seeds), Whole Black Peppercorns, Mustard seeds (Rai/ Kadugu), Dry Red Chillies, Chana dal (Bengal Gram Dal), Asafoetida (hing), Turmeric powder (Haldi), Curry leaves, Sesame (Gingelly) Oil",https://www.archanaskitchen.com/puliyodharai-puliyogare-recipe-using-millets
Andhra Style Pulihora Recipe (Spicy & Tangy Tamarind Rice),"Cooked rice, Tamarind Water, Jaggery, Raw Peanuts (Moongphali), Salt, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Chana dal (Bengal Gram Dal), Dry Red Chilli, Green Chillies, Turmeric powder (Haldi), Asafoetida (hing), Curry leaves, Sesame (Gingelly) Oil",https://www.archanaskitchen.com/andhra-style-pulihora-recipe-spicy-tangy-tamarind-rice
Angoori Rasmalai Recipe,"Milk, Condensed Milk, Lemon juice, Sugar, Cardamom (Elaichi) Pods/Seeds, Mixed nuts",https://www.archanaskitchen.com/angoori-rasmalai-recipe-spiced-cottage-cheese-milk-pudding
Orange Rasmalai Recipe (Indian Cottage Cheese Pudding),"Milk, Vinegar, Fresh orange juice, Orange Zest (Rind), Orange pulp, Arrowroot flour, Baking soda, Sugar, Sugar, Water, Orange Essence, Food Color, Dry Fruits",https://www.archanaskitchen.com/orange-rasmalai-recipe-indian-cottage-cheese-pudding
Paneer Gulab Jamun Recipe (Delicious Diwali Sweet),"Baking powder, All Purpose Flour (Maida), Milk, Oil, Sultana Raisins, Sugar, Water, Cardamom Powder (Elaichi), Whole Almonds (Badam)",https://www.archanaskitchen.com/paneer-gulab-jamuns-a-delicious-diwali-sweet
Bengali Special Chocolate Sandesh Recipe (Chocolate Infused Cottage Cheese Dessert),"Milk chocolate, Butter (Salted), Chenna (Homemade Cottage Cheese), Sugar, Dates, Pistachios",https://www.archanaskitchen.com/bengali-special-chocolate-sandesh-recipe
Dark Chocolate Sandesh (Shondesh) Dipped In Chocolate Recipe,"Milk, Lemon juice, Dark chocolate, Condensed Milk, Cocoa Powder, Vanilla Extract, Sultana Raisins, Slivered Almonds (Badam)",https://www.archanaskitchen.com/dark-chocolate-sandesh-shondesh-dipped-in-chocolate-recipe
Pista Sandesh Recipe,"Chenna (Homemade Cottage Cheese), Sugar, Corn flour, Pistachios, Food Color",https://www.archanaskitchen.com/pista-sandesh
Kiwi Sondesh Recipe,"Milk, Kiwi, Caster Sugar, Lemon juice, Cardamom Powder (Elaichi), Mixed nuts",https://www.archanaskitchen.com/kiwi-sondesh-recipe
लहसुन की खीर रेसिपी - Garlic Kheer (Recipe In Hindi),"लहसुन, शक्कर, दूध, सिरका, गुलाब का पानी, इलाइची पाउडर",https://www.archanaskitchen.com/garlic-kheer-recipe-in-hindi
Double Beans Sundal Recipe,"Double Beans, Oil, Asafoetida (hing), Mustard seeds (Rai/ Kadugu), White Urad Dal (Whole), Dry Red Chilli, Curry leaves, Red Chilli powder, Fresh coconut, Salt",https://www.archanaskitchen.com/double-beans-sundal-recipe
Thenga Manga Soya Sundal Recipe,"Soybeans (Whole Soya dal), Mango (Raw), Fresh coconut, Turmeric powder (Haldi), Red Chilli powder, Curry leaves, Salt, Coconut Oil, Asafoetida (hing), Mustard seeds (Rai/ Kadugu)",https://www.archanaskitchen.com/thenga-manga-soya-sundal-recipe
डबल बीन्स सुंदल रेसिपी - Double Beans Sundal (Recipe In Hindi),"डबल बीन्स, तेल, हींग, राइ, सफेद उरद दाल (split), सुखी लाल मिर्च, कढ़ी पत्ता, लाल मिर्च पाउडर, नारियल, नमक",https://www.archanaskitchen.com/double-beans-sundal-recipe-in-hindi
Kayi Saasive Chitranna Recipe,"Fresh coconut, Mustard seeds (Rai/ Kadugu), Dry Red Chilli, Jaggery, Turmeric powder (Haldi), Salt, Tamarind Paste, Oil, Mustard seeds (Rai/ Kadugu), Black Urad Dal (Split), Chana dal (Bengal Gram Dal), Raw Peanuts (Moongphali), Curry leaves, Dry Red Chilli, Asafoetida (hing), Rice",https://www.archanaskitchen.com/kayi-saasive-chitranna-recipe
Menthya Dose (Dosa Recipe With Methi Leaves),"Rice, Chana dal (Bengal Gram Dal), White Urad Dal (Whole), Fresh coconut, Methi Leaves (Fenugreek Leaves), Jaggery, Coriander (Dhania) Seeds, Dry Red Chillies, Cumin seeds (Jeera), Tamarind, Salt, Water, Oil",https://www.archanaskitchen.com/menthya-dose-dosa-recipe-with-methi-leaves
Protein Rich Soy Dosa Recipe,"Soy flour, White Urad Dal (Whole), Rice flour, Water, Salt, Oil",https://www.archanaskitchen.com/protein-rich-soy-dosa-recipe
Hibiscus (Chembaruthi) Neer Dosa Recipe,"Dosa rice, Water, Salt and Pepper, White hibiscus leaves, Oil",https://www.archanaskitchen.com/hibiscus-chembaruthi-neer-dosa-recipe
Instant Dosa Mix Powder Recipe,"Rice flour, Sooji (Semolina/ Rava), Poha (Flattened rice), White Urad Dal (Split), Black Urad Dal (Whole), Arhar dal (Split Toor Dal), Chana dal (Bengal Gram Dal), Methi Seeds (Fenugreek Seeds)",https://www.archanaskitchen.com/instant-dosa-mix-powder-recipe
Kerala Style Banana Dosa Recipe,"Rice flour, All Purpose Flour (Maida), Dry ginger powder, Cardamom Powder (Elaichi), Ripe Bananas, Jaggery, Cashew nuts, Salt, Ghee",https://www.archanaskitchen.com/kerala-style-banana-dosa-recipe
Palak Dhania Dosa Recipe With Figaro Olive Oil,"Spinach, Coriander (Dhania) Leaves, Onion, Green Chillies, Whole Wheat Flour, Instant Oats (Oatmeal), Sooji (Semolina/ Rava), Whole Black Peppercorns, Extra Virgin Olive Oil",https://www.archanaskitchen.com/palak-dhania-dosa-recipe-with-figaro-olive-oil
Bele Dose Recipe (Lentil Dosa Recipe),"White Urad Dal (Whole), Yellow Moong Dal (Split), Arhar dal (Split Toor Dal), Rice, Methi Seeds (Fenugreek Seeds), Onion, Green Chillies, Curry leaves, Fresh coconut, Cumin seeds (Jeera), Salt, Coriander (Dhania) Leaves",https://www.archanaskitchen.com/bele-dose-recipe-lentil-dosa-recipe
Mangalorean Style Bella Metthe Dosa Recipe (Jaggery & Fenugreek Seed Pancakes Recipe),"Rice, White Urad Dal (Whole), Methi Seeds (Fenugreek Seeds), Jaggery, Fresh coconut, Brown Rice, Active dry yeast, Sugar, Salt",https://www.archanaskitchen.com/mangalorean-style-bella-metthe-dosa-recipe-jaggery-fenugreek-seed-pancakes-recipe
Beetroot Loni Sponge Dosa Recipe,"Idli Dosa Batter, Rice, Poha (Flattened rice), Buttermilk, Cooking soda, Butter (Salted), Beetroot, Curry leaves, Green Chilli Paste, Salt, Sesame (Gingelly) Oil",https://www.archanaskitchen.com/beetroot-loni-sponge-dosa-recipe
ऐवोकाडो रायता रेसिपी - Avocado Raita (Recipe In Hindi),"ऐवोकाडो, हरी मिर्च, दही, मूंगफली, हरा धनिया, जीरा पाउडर, चाट मसाला पाउडर, नमक, लाल मिर्च पाउडर",https://www.archanaskitchen.com/avocado-raita-recipe-in-hindi
Red Rice Dosa Recipe,"Red matta rice, White Urad Dal (Split), Methi Seeds (Fenugreek Seeds), Salt, Water, Oil",https://www.archanaskitchen.com/red-rice-dosa-recipe
Mixed Sprouts Coriander Dosa With Idli Dosa Batter,"Mixed Sprouts, Idli Dosa Batter, Cumin seeds (Jeera), Garlic, Ginger, Green Chillies, Salt, Coriander (Dhania) Leaves, Onion, Cumin seeds (Jeera), Green Chilli, Coriander (Dhania) Leaves, Curry leaves",https://www.archanaskitchen.com/mixed-sprouts-coriander-dosa-with-idli-dosa-batter
North Arcot Special Thavalai Dosai Recipe,"Rice, White Urad Dal (Whole), Curd (Dahi / Yogurt), Dry Red Chillies, Asafoetida (hing), Salt, Sesame (Gingelly) Oil",https://www.archanaskitchen.com/north-arcot-special-thavalai-dosai-recipe
फ्रूट कस्टर्ड रेसिपी - Fruit Custard (Recipe In Hindi),"दूध, कस्टर्ड पाउडर, शक्कर, सेब, केला, चेरी, Fresh Cherries",https://www.archanaskitchen.com/fruit-custard-recipe-in-hindi
Spinach And Tortellini Soup Recipe,"All Purpose Flour (Maida), Dried oregano, Dried Thyme Leaves, Parsley leaves, Extra Virgin Olive Oil, Red Chilli flakes, Salt, Oil, All Purpose Flour (Maida), Cheese, Garlic, Baby spinach, Parsley leaves, Onion, Vegetable stock, Black pepper powder, Salt, Italian seasoning, Extra Virgin Olive Oil",https://www.archanaskitchen.com/spinach-and-tortellini-soup-recipe
Dadpe Pohe Recipe (Maharashtrian Poha),"Poha (Flattened rice), Onion, Tomato, Carrot (Gajjar), Coriander (Dhania) Leaves, Sev, Fresh coconut, Sugar, Lemon juice, Salt, Mustard seeds (Rai/ Kadugu), Cumin seeds (Jeera), Asafoetida (hing), Curry leaves, Raw Peanuts (Moongphali), Green Chilli, Oil",https://www.archanaskitchen.com/dadpe-pohe-recipe-maharashtrian-poha
तुरई मूंग दाल रेसिपी - Turai Moong Dal (Recipe In Hindi),"तुरई, पिली मूंग दाल, हल्दी पाउडर, हरी मिर्च, शक्कर, लाल मिर्च पाउडर, निम्बू का रस, नमक, हरा धनिया, तेल, राइ, जीरा, Cumin seeds (Jeera)",https://www.archanaskitchen.com/turai-moong-dal-recipe-in-hindi
दूध दूधी रेसिपी - Doodh Dudhi (Recipe In Hindi),"लौकी, जीरा, हल्दी पाउडर, लाल मिर्च पाउडर, गरम मसाला पाउडर, दूध, शक्कर, तेल, नमक, हरा धनिया",https://www.archanaskitchen.com/doodh-dudhi-recipe-in-hindi
Bhindi Masala Gravy Recipe - Ladies Finger In Tomato Onion Gravy,"Bhindi (Lady Finger/Okra), Onion, Ginger, Garlic, Green Chillies, Cloves (Laung), Cardamom (Elaichi) Pods/Seeds, Cinnamon Stick (Dalchini), Mace (Javitri), Tomatoes, Curd (Dahi / Yogurt), Kasuri Methi (Dried Fenugreek Leaves), Bay leaf (tej patta), Turmeric powder (Haldi), Red Chilli powder, Coriander Powder (Dhania), Oil, Salt, Oil, Salt",https://www.archanaskitchen.com/masalewali-bhindi-recipe-in-hindi
पनीर मटर बटर मसाला रेसिपी - Paneer Matar Butter Masala (Recipe In Hindi),"पनीर, तेल, हरे मटर, नमक, लाल मिर्च पाउडर, शक्कर, दूध, कसूरी मेथी, प्याज, टमाटर, अदरक, लहसुन, घी, सुखी लाल मिर्च, लॉन्ग, इलाइची, दाल चीनी, पूरी काली मिर्च, धनिया के बीज, काजू",https://www.archanaskitchen.com/paneer-matar-butter-masala-recipe-in-hindi
बिहारी हरे मटर का भरभरा रेसिपी - Bihari Green Peas Bharbhara (Recipe In Hindi),"हरे मटर, बेसन, प्याज, हरी मिर्च, अदरक, गरम मसाला पाउडर, काली मिर्च पाउडर, जीरा पाउडर, धनिया पाउडर, लाल मिर्च पाउडर, नमक, तेल",https://www.archanaskitchen.com/bihari-green-peas-bharbhara-recipe-in-hindi
लौकी भरता रेसिपी - Lauki Bharta (Recipe In Hindi),"लौकी, प्याज, टमाटर, अदरक लहसुन का पेस्ट, जीरा, लाल मिर्च पाउडर, हल्दी पाउडर, गरम मसाला पाउडर, नमक, तेल, शक्कर, हरा धनिया",https://www.archanaskitchen.com/lauki-bharta-recipe-in-hindi
हरे मटर का निमोना रेसिपी - Green Peas Nimona (Recipe In Hindi),"हरे मटर, बड़ी (वड़ी), प्याज, अदरक लहसुन का पेस्ट, टमाटर, नमक, लाल मिर्च पाउडर, हल्दी पाउडर, धनिया पाउडर, गरम मसाला पाउडर, हींग, घी, तेल, हरी मिर्च, अदरक, जीरा, हरा धनिया",https://www.archanaskitchen.com/green-peas-nimona-recipe-in-hindi
Apple Pie Ice Cream Recipe,"Apples, Cinnamon Powder (Dalchini), Butter (Salted), Salt, Heavy whipping cream, Condensed Milk",https://www.archanaskitchen.com/apple-pie-ice-cream-recipe
Kollu Thogayal Recipe (Horsegram Chutney),"Horse Gram Dal (Kollu/ Kulith), Chana dal (Bengal Gram Dal), White Urad Dal (Split), Fresh coconut, Dry Red Chilli, Oil, Mustard seeds (Rai/ Kadugu), Curry leaves, Asafoetida (hing), Turmeric powder (Haldi), Salt, Water",https://www.archanaskitchen.com/kollu-thogayal-recipe-horsegram-chutney
Guava Jam Recipe,"Guava, Sugar, Lemon juice, Salt",https://www.archanaskitchen.com/guava-jam-recipe
Andhra Style Usirikaya Pachadi Recipe (Indian Gooseberries Chutney),"Amla (Nellikai/ Gooseberry), Green Chillies, Mustard seeds (Rai/ Kadugu), Dry Red Chilli, Asafoetida (hing), Oil, Salt",https://www.archanaskitchen.com/andhra-style-usirikaya-pachadi-recipe-indian-gooseberries-chutney
Maharashtrian Vegetable Amboli Recipe (Savory Lentil Pancake Topped With Vegetables),"Brown Rice, White Urad Dal (Split), Methi Seeds (Fenugreek Seeds), Red Poha (Flattened Red Rice), Oil, Salt, Red Bell pepper (Capsicum), Del Monte Whole Corn Kernels, Coriander (Dhania) Leaves, Cajun spice mix",https://www.archanaskitchen.com/maharashtrian-vegetable-amboli-recipe-savory-lentil-pancake-topped-with-vegetables
Tomato Uttapam Recipe,"Idli Rice, Rice, White Urad Dal (Split), Methi Seeds (Fenugreek Seeds), Salt, Water, Onions, Tomatoes, Green Chillies, Coriander (Dhania) Leaves, Oil",https://www.archanaskitchen.com/tomato-uttapam
Andhra Style Uppu Pindi Recipe (Rice Rava and Moong Dal Pudding Recipe),"Rice rava, Yellow Moong Dal (Split), Sweet corn, Onion, Mustard seeds (Rai/ Kadugu), White Urad Dal (Split), Dry Red Chillies, Curry leaves, Ginger, Asafoetida (hing), Salt, Oil",https://www.archanaskitchen.com/andhra-style-uppu-pindi-recipe-rice-rava-and-moong-dal-pudding-recipe
फूलकारी पुलाव रेसिपी - Phulkari Pulao (Recipe In Hindi),"चावल, खस खस, दूध, केसर, पनीर, घी, लॉन्ग, दालचीनी, पूरी काली मिर्च, इलाइची, दगडफूल, काजू, बादाम, किसमिस, नमक, गाजर, हरे मटर",https://www.archanaskitchen.com/phulkari-pulao-recipe-in-hindi
